StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes
2013/10/21 16:00:12.108826,0.020188,udp,147.32.83.53,25260,  <->,147.32.80.105,53,CON,0,0,2,558
2013/10/21 16:00:12.109043,20.155672,tcp,147.32.83.53,56603,   ->,216.34.181.97,80,FSA_FSA,0,0,7,482
2013/10/21 16:00:12.109133,20.154728,tcp,147.32.83.53,56604,   ->,216.34.181.97,80,FSA_FSA,0,0,7,482
2013/10/21 16:00:12.109197,20.155756,tcp,147.32.83.53,56605,   ->,216.34.181.97,80,FSA_FSA,0,0,7,482
2013/10/21 16:00:12.109290,10.152705,tcp,147.32.83.53,56606,   ->,216.34.181.97,80,FSPA_FSPA,0,0,131,131672
2013/10/21 16:00:12.109374,20.154989,tcp,147.32.83.53,56607,   ->,216.34.181.97,80,FSA_FSA,0,0,7,482
2013/10/21 16:00:12.109631,0.019879,udp,147.32.83.53,62013,  <->,147.32.80.105,53,CON,0,0,2,588
2013/10/21 16:00:12.109913,0.000590,udp,147.32.83.53,43287,  <->,147.32.80.105,53,CON,0,0,2,364
2013/10/21 16:00:12.110253,0.019778,udp,147.32.83.53,10939,  <->,147.32.80.105,53,CON,0,0,2,342
2013/10/21 16:00:12.110748,250.048401,tcp,147.32.83.53,43933,   ->,173.194.113.179,80,FSPA_FSRPA,0,0,39,13677
2013/10/21 16:00:12.110799,10.035195,tcp,147.32.83.53,43934,   ->,173.194.113.179,80,FSA_FSA,0,0,6,412
2013/10/21 16:00:12.110875,250.048325,tcp,147.32.83.53,43935,   ->,173.194.113.179,80,FSPA_FSRPA,0,0,24,4357
2013/10/21 16:00:12.110966,20.035769,tcp,147.32.83.53,43936,   ->,173.194.113.179,80,FSA_FSA,0,0,6,412
2013/10/21 16:00:12.111061,20.035439,tcp,147.32.83.53,43937,   ->,173.194.113.179,80,FSA_FSA,0,0,6,412
2013/10/21 16:00:12.129256,20.000360,tcp,147.32.83.53,52899,   ->,195.113.214.236,80,FSA_FSA,0,0,6,362
2013/10/21 16:00:12.129300,70.003273,tcp,147.32.83.53,52900,   ->,195.113.214.236,80,FSPA_FSRPA,0,0,13,2022
2013/10/21 16:00:12.129876,20.000080,tcp,147.32.83.53,41689,   ->,195.113.214.230,80,FSA_FSA,0,0,6,362
2013/10/21 16:00:12.129973,70.002556,tcp,147.32.83.53,41690,   ->,195.113.214.230,80,FSPA_FSRPA,0,0,13,2090
2013/10/21 16:00:12.130051,19.999939,tcp,147.32.83.53,41691,   ->,195.113.214.230,80,FSA_FSA,0,0,6,362
2013/10/21 16:00:12.130229,3.073270,tcp,147.32.83.53,56990,   ->,173.194.70.95,443,SRPA_SPA,0,0,11,1584
2013/10/21 16:00:12.532266,1.132185,udp,147.32.83.53,58112,  <->,147.32.80.105,53,CON,0,0,2,229
2013/10/21 16:00:12.532410,0.020816,udp,147.32.83.53,4232,  <->,147.32.80.105,53,CON,0,0,2,306
2013/10/21 16:00:12.532511,0.072936,udp,147.32.83.53,62217,  <->,147.32.80.105,53,CON,0,0,2,323
2013/10/21 16:00:13.532745,0.001556,udp,147.32.83.53,34502,  <->,147.32.80.9,53,CON,0,0,2,229
2013/10/21 16:00:13.664451,0.000000,icmp,147.32.83.53,0x0303,   ->,147.32.80.105,0x00e3,URP,192,,1,183
2013/10/21 16:00:15.203996,240.050232,tcp,147.32.83.53,56991,   ->,173.194.70.95,443,FSPA_FSPA,0,0,34,3873
2013/10/21 16:02:26.758726,0.000382,udp,147.32.83.53,61090,  <->,147.32.80.105,53,CON,0,0,2,526
2013/10/21 16:02:26.759545,340.475220,tcp,147.32.83.53,35859,   ->,195.113.214.221,443,FSPA_FSPA,0,0,71,10851
2013/10/21 16:03:19.186800,0.010309,udp,147.32.83.53,24683,  <->,147.32.80.105,53,CON,0,0,2,432
2013/10/21 16:07:14.723437,0.098506,udp,147.32.83.53,7250,  <->,147.32.80.105,53,CON,0,0,2,565
2013/10/21 16:07:14.822261,70.650887,tcp,147.32.83.53,41578,   ->,54.243.152.237,443,FSPA_FSPA,0,0,22,9264
2013/10/21 16:07:14.822402,70.650352,tcp,147.32.83.53,41579,   ->,54.243.152.237,443,FSPA_FSPA,0,0,20,7452
2013/10/21 16:07:41.744344,0.000615,udp,147.32.83.53,40595,  <->,147.32.80.105,53,CON,0,0,2,388
2013/10/21 16:07:41.745624,240.057877,tcp,147.32.83.53,48416,   ->,173.194.44.234,443,FSPA_FSPA,0,0,35,7727
2013/10/21 16:07:41.745914,0.000343,udp,147.32.83.53,18570,  <->,147.32.80.105,53,CON,0,0,2,309
2013/10/21 16:07:41.746372,240.058167,tcp,147.32.83.53,39340,   ->,173.194.35.79,443,FSPA_FSPA,0,0,40,4974
2013/10/21 16:07:41.746458,3.603038,tcp,147.32.83.53,39341,   ->,173.194.35.79,443,SRPA_SPA,0,0,11,1455
2013/10/21 16:07:41.749476,3.600260,tcp,147.32.83.53,39342,   ->,173.194.35.79,443,SRPA_SPA,0,0,11,1455
2013/10/21 16:08:39.403150,0.010045,udp,147.32.83.53,37367,  <->,147.32.80.105,53,CON,0,0,2,348
2013/10/21 16:08:39.403413,0.000529,udp,147.32.83.53,60700,  <->,147.32.80.105,53,CON,0,0,2,547
2013/10/21 16:08:39.403825,0.000576,udp,147.32.83.53,54180,  <->,147.32.80.105,53,CON,0,0,2,364
2013/10/21 16:08:39.404039,0.000376,udp,147.32.83.53,2094,  <->,147.32.80.105,53,CON,0,0,2,309
2013/10/21 16:08:39.413481,243.223633,tcp,147.32.83.53,57261,   ->,173.194.113.183,443,FSPA_FSPA,0,0,144,76597
2013/10/21 16:08:40.191956,0.010235,udp,147.32.83.53,1173,  <->,147.32.80.105,53,CON,0,0,2,557
2013/10/21 16:08:40.202581,240.072952,tcp,147.32.83.53,60952,   ->,195.113.214.219,443,FSPA_FSPA,0,0,36,8082
2013/10/21 16:08:40.634283,0.299544,udp,147.32.83.53,27864,  <->,147.32.80.105,53,CON,0,0,2,264
2013/10/21 16:08:40.934175,10.777608,tcp,147.32.83.53,36985,   ->,207.7.88.47,80,FSPA_FSPA,0,0,26,17170
2013/10/21 16:08:40.934294,10.778403,tcp,147.32.83.53,36986,   ->,207.7.88.47,80,FSPA_FSPA,0,0,16,4869
2013/10/21 16:08:41.308646,10.403094,tcp,147.32.83.53,36987,   ->,207.7.88.47,80,FSPA_FSPA,0,0,13,5977
2013/10/21 16:08:41.308811,10.404385,tcp,147.32.83.53,36988,   ->,207.7.88.47,80,FSPA_FSPA,0,0,14,3061
2013/10/21 16:08:41.309012,10.404639,tcp,147.32.83.53,36989,   ->,207.7.88.47,80,FSPA_FSPA,0,0,25,12803
2013/10/21 16:08:41.309282,10.404326,tcp,147.32.83.53,36990,   ->,207.7.88.47,80,FSPA_FSPA,0,0,21,8457
2013/10/21 16:08:41.431430,0.016048,udp,147.32.83.53,42725,  <->,147.32.80.105,53,CON,0,0,2,259
2013/10/21 16:08:41.442897,1.110568,udp,147.32.83.53,29164,  <->,147.32.80.105,53,CON,0,0,2,309
2013/10/21 16:08:41.443181,0.568825,udp,147.32.83.53,60868,  <->,147.32.80.105,53,CON,0,0,2,294
2013/10/21 16:08:41.443455,0.056687,udp,147.32.83.53,41672,  <->,147.32.80.105,53,CON,0,0,2,294
2013/10/21 16:08:41.447764,130.232590,tcp,147.32.83.53,54824,   ->,173.252.100.27,80,FSPA_FSRPA,0,0,15,2191
2013/10/21 16:08:41.447834,10.227760,tcp,147.32.83.53,54825,   ->,173.252.100.27,80,FSA_FSA,0,0,7,478
2013/10/21 16:08:41.623984,0.000756,udp,147.32.83.53,26897,  <->,147.32.80.105,53,CON,0,0,2,409
2013/10/21 16:08:41.625304,69.941765,tcp,147.32.83.53,49955,   ->,173.194.35.89,80,FSPA_FSRPA,0,0,27,31062
2013/10/21 16:08:41.751318,0.035958,udp,147.32.83.53,1297,  <->,147.32.80.105,53,CON,0,0,2,632
2013/10/21 16:08:41.751691,121.447067,tcp,147.32.83.53,58072,   ->,173.252.100.27,443,FSPA_FSPA,0,0,44,19032
2013/10/21 16:08:41.787672,0.021860,udp,147.32.83.53,49114,  <->,147.32.80.105,53,CON,0,0,2,586
2013/10/21 16:08:41.976981,19.587311,tcp,147.32.83.53,49957,   ->,173.194.35.89,80,FSA_FSA,0,0,6,362
2013/10/21 16:08:41.977064,19.587263,tcp,147.32.83.53,49958,   ->,173.194.35.89,80,FSA_FSA,0,0,6,362
2013/10/21 16:08:41.977318,0.000619,udp,147.32.83.53,3056,  <->,147.32.80.105,53,CON,0,0,2,335
2013/10/21 16:08:41.977720,10.035997,tcp,147.32.83.53,50483,   ->,195.113.214.251,443,SRPA_SPA,0,0,14,5409
2013/10/21 16:08:41.978611,1.844295,tcp,147.32.83.53,50418,   ->,173.194.70.84,443,SRPA_SPA,0,0,11,1585
2013/10/21 16:08:42.083521,0.020349,udp,147.32.83.53,21959,  <->,147.32.80.105,53,CON,0,0,2,393
2013/10/21 16:08:42.104062,69.462967,tcp,147.32.83.53,45875,   ->,173.194.35.77,80,FSPA_FSRPA,0,0,23,9420
2013/10/21 16:08:42.443757,1.114774,udp,147.32.83.53,24629,  <->,147.32.80.9,53,CON,0,0,2,309
2013/10/21 16:08:42.513660,9.500316,tcp,147.32.83.53,41100,   ->,173.194.113.179,443,SRPA_SPA,0,0,11,1564
2013/10/21 16:08:42.513849,9.500360,tcp,147.32.83.53,43406,   ->,173.194.44.239,443,SRPA_SPA,0,0,14,5409
2013/10/21 16:08:43.558531,0.000000,icmp,147.32.83.53,0x0303,   ->,147.32.80.9,0x3560,URP,192,,1,263
2013/10/21 16:08:43.777666,247.819656,tcp,147.32.83.53,43982,   ->,173.194.113.179,80,FSPA_FSRPA,0,0,21,3438
2013/10/21 16:08:43.777811,17.802727,tcp,147.32.83.53,43983,   ->,173.194.113.179,80,FSA_FSA,0,0,6,412
2013/10/21 16:08:43.823329,240.078629,tcp,147.32.83.53,50424,   ->,173.194.70.84,443,FSPA_FSPA,0,0,37,7404
2013/10/21 16:08:43.894908,240.114258,tcp,147.32.83.53,41153,   ->,173.194.35.77,443,FSPA_FSPA,0,0,33,4149
2013/10/21 16:12:27.756209,0.000725,udp,147.32.83.53,59114,  <->,147.32.80.105,53,CON,0,0,2,526
2013/10/21 16:12:27.757430,240.389053,tcp,147.32.83.53,60536,   ->,195.113.214.249,443,FSPA_FSPA,0,0,41,5892
2013/10/21 16:13:07.127737,0.019823,udp,147.32.83.53,27097,  <->,147.32.80.105,53,CON,0,0,2,385
2013/10/21 16:14:27.748596,0.000343,udp,147.32.83.53,41846,  <->,147.32.80.105,53,CON,0,0,2,214
2013/10/21 16:14:27.749154,0.029428,udp,147.32.83.53,34120,  <->,147.32.80.105,53,CON,0,0,2,213
2013/10/21 16:20:28.722529,0.029866,udp,147.32.83.53,46012,  <->,147.32.80.105,53,CON,0,0,2,558
2013/10/21 16:20:28.752874,240.108978,tcp,147.32.83.53,60546,   ->,195.113.214.249,443,FSPA_FSPA,0,0,40,8512
2013/10/21 16:22:28.743907,0.010477,udp,147.32.83.53,40735,  <->,147.32.80.105,53,CON,0,0,2,526
2013/10/21 16:22:28.754820,240.214355,tcp,147.32.83.53,40593,   ->,195.113.214.230,443,FSPA_FSPA,0,0,39,5788
2013/10/21 16:23:14.334191,3592.457031,tcp,147.32.83.216,22,  <?>,147.32.83.53,56278,PA_PA,16,16,1280,173744
2013/10/21 16:23:29.184586,3502.395508,tcp,147.32.83.53,46672,  <?>,195.113.231.211,22,PA_PA,16,0,108,10584
2013/10/21 16:23:35.531101,3586.009521,tcp,173.194.35.85,443,  <?>,147.32.83.53,49353,PA_PA,0,0,1605,496737
2013/10/21 16:24:16.113532,3590.528076,arp,147.32.83.53,,  who,147.32.83.216,,CON,,,198,10098
2013/10/21 16:24:23.843639,3580.497314,tcp,147.32.83.53,60686,  <?>,147.32.80.88,5222,PA_PA,0,0,366,40124
2013/10/21 16:24:39.969806,0.000000,tcp,178.33.167.134,80,   ?>,147.32.83.53,56785,RA_,0,,1,60
2013/10/21 16:26:41.273298,3502.462646,tcp,147.32.83.53,56279,  <?>,147.32.83.216,22,PA_PA,16,16,108,10296
2013/10/21 16:29:09.003992,0.000000,tcp,50.79.149.131,4310,   ->,147.32.83.53,3389,S_,0,,1,62
2013/10/21 16:32:29.750702,0.000882,udp,147.32.83.53,49701,  <->,147.32.80.105,53,CON,0,0,2,526
2013/10/21 16:32:29.751251,0.000023,arp,147.32.83.105,,  who,147.32.83.53,,CON,,,2,102
2013/10/21 16:32:29.752013,240.221222,tcp,147.32.83.53,52544,   ->,195.113.214.245,443,FSPA_FSPA,0,0,41,5900
2013/10/21 16:35:14.673416,3261.968994,arp,147.32.83.53,,  who,147.32.83.1,,CON,,,78,3978
2013/10/21 16:36:20.659173,3091.827637,udp,147.32.83.53,68,  <->,147.32.83.105,67,CON,0,0,10,3675
2013/10/21 16:36:25.665549,3091.824219,arp,147.32.83.53,,  who,147.32.83.105,,CON,,,10,510
2013/10/21 16:37:14.738122,0.235310,udp,147.32.83.53,39991,  <->,147.32.80.105,53,CON,0,0,2,565
2013/10/21 16:37:14.973771,70.650696,tcp,147.32.83.53,41647,   ->,54.243.152.237,443,FSPA_FSPA,0,0,22,9317
2013/10/21 16:37:14.973912,70.650513,tcp,147.32.83.53,41648,   ->,54.243.152.237,443,FSPA_FSPA,0,0,20,7452
2013/10/21 16:37:14.989336,10.243317,tcp,147.32.83.53,41649,   ->,54.243.152.237,443,FSA_FSA,0,0,6,412
2013/10/21 16:42:30.742132,0.000571,udp,147.32.83.53,49021,  <->,147.32.80.105,53,CON,0,0,2,526
2013/10/21 16:42:30.743090,240.394623,tcp,147.32.83.53,32789,   ->,195.113.214.219,443,FSPA_FSPA,0,0,39,5795
2013/10/21 16:44:27.749097,0.000350,udp,147.32.83.53,34714,  <->,147.32.80.105,53,CON,0,0,2,214
2013/10/21 16:44:27.749597,0.000312,udp,147.32.83.53,34890,  <->,147.32.80.105,53,CON,0,0,2,213
2013/10/21 16:52:31.761208,0.001042,udp,147.32.83.53,7245,  <->,147.32.80.105,53,CON,0,0,2,526
2013/10/21 16:52:31.762678,240.315903,tcp,147.32.83.53,48929,   ->,195.113.214.215,443,FSPA_FSPA,0,0,41,5902
2013/10/21 16:53:07.192676,0.000024,arp,147.32.83.216,,  who,147.32.83.53,,CON,,,2,102
2013/10/21 16:54:28.005478,0.000000,udp,147.32.83.53,5353,   ->,224.0.0.251,5353,REQ,0,,1,78
2013/10/21 16:56:39.834812,3123.001465,udp,147.32.83.53,123,  <->,83.167.252.118,123,CON,192,0,8,720
2013/10/21 17:02:32.763048,0.010429,udp,147.32.83.53,54107,  <->,147.32.80.105,53,CON,0,0,2,526
2013/10/21 17:02:32.773933,240.224609,tcp,147.32.83.53,56960,   ->,195.113.214.226,443,FSPA_FSPA,0,0,37,5682
2013/10/21 17:04:14.834799,2091.003662,udp,147.32.83.53,123,  <->,37.157.199.158,123,CON,192,0,6,540
2013/10/21 17:06:04.834814,2106.001465,udp,147.32.83.53,123,  <->,81.27.192.20,123,CON,192,0,6,540
2013/10/21 17:06:07.834828,2105.032715,udp,147.32.83.53,123,  <->,178.63.212.146,123,CON,192,0,6,540
2013/10/21 17:07:14.725739,0.079575,udp,147.32.83.53,4832,  <->,147.32.80.105,53,CON,0,0,2,565
2013/10/21 17:07:14.805684,70.640526,tcp,147.32.83.53,41690,   ->,54.243.152.237,443,FSPA_FSPA,0,0,23,9330
2013/10/21 17:07:14.805798,70.640091,tcp,147.32.83.53,41691,   ->,54.243.152.237,443,FSPA_FSPA,0,0,20,7452
2013/10/21 17:09:36.988525,0.000000,tcp,60.173.14.88,6000,   ->,147.32.83.53,8080,S_,0,,1,60
2013/10/21 17:11:59.338938,0.000551,udp,147.32.83.53,46456,  <->,147.32.80.105,53,CON,0,0,2,283
2013/10/21 17:11:59.338949,0.001282,udp,147.32.83.53,46456,  <->,147.32.80.105,53,CON,0,0,2,194
2013/10/21 17:11:59.340494,0.117083,tcp,147.32.83.53,36757,   ->,147.32.3.64,80,FSPA_FSPA,0,0,10,1455
2013/10/21 17:12:33.742289,0.000751,udp,147.32.83.53,2912,  <->,147.32.80.105,53,CON,0,0,2,526
2013/10/21 17:12:33.743486,240.390640,tcp,147.32.83.53,60622,   ->,195.113.214.249,443,FSPA_FSPA,0,0,39,5788
2013/10/21 17:14:27.749549,0.000617,udp,147.32.83.53,43503,  <->,147.32.80.105,53,CON,0,0,2,214
2013/10/21 17:14:27.750381,0.000345,udp,147.32.83.53,55414,  <->,147.32.80.105,53,CON,0,0,2,213
2013/10/21 17:22:34.760299,0.000628,udp,147.32.83.53,19473,  <->,147.32.80.105,53,CON,0,0,2,526
2013/10/21 17:22:34.761253,240.229477,tcp,147.32.83.53,38097,   ->,195.113.214.234,443,FSPA_FSPA,0,0,43,9801
2013/10/21 17:23:16.595955,1839.204834,tcp,147.32.83.216,22,  <?>,147.32.83.53,56278,PA_A,16,16,614,82024
2013/10/21 17:23:31.644358,1801.265259,tcp,147.32.83.53,46672,  <?>,195.113.231.211,22,PA_PA,16,0,57,5586
2013/10/21 17:23:45.743685,1821.410522,tcp,173.194.35.85,443,  <?>,147.32.83.53,49353,PA_PA,0,0,4355,1309678
2013/10/21 17:24:34.369599,1766.432007,arp,147.32.83.53,,  who,147.32.83.216,,CON,,,102,5202
2013/10/21 17:24:59.340422,1705.000732,tcp,147.32.83.53,60686,  <?>,147.32.80.88,5222,PA_PA,0,0,208,22512
2013/10/21 17:26:43.780135,1601.429565,tcp,147.32.83.53,56279,  <?>,147.32.83.216,22,PA_PA,16,16,51,4862
2013/10/21 17:29:07.454135,0.000000,icmp,183.61.168.112,0x0303,   ->,147.32.83.53,0xd829,URP,0,,1,70
2013/10/21 17:30:55.307089,0.000508,udp,147.32.83.53,53895,  <->,147.32.80.105,53,CON,0,0,2,283
2013/10/21 17:30:55.307733,0.130454,tcp,147.32.83.53,36783,   ->,147.32.3.64,80,FSPA_FSPA,0,0,16,12922
2013/10/21 17:30:55.307771,0.157296,tcp,147.32.83.53,36784,   ->,147.32.3.64,80,FSPA_FSPA,0,0,10,1667
2013/10/21 17:30:55.461576,0.005976,tcp,147.32.83.53,36785,   ->,147.32.3.64,80,FSPA_FSPA,0,0,11,6646
2013/10/21 17:30:55.461859,0.005310,tcp,147.32.83.53,36786,   ->,147.32.3.64,80,FSPA_FSPA,0,0,10,3454
2013/10/21 17:30:55.467826,0.236141,tcp,147.32.83.53,36787,   ->,147.32.3.64,80,FSPA_FSPA,0,0,49,113791
2013/10/21 17:30:55.528544,0.000527,udp,147.32.83.53,44740,  <->,147.32.80.105,53,CON,0,0,2,588
2013/10/21 17:30:55.529449,60.009380,tcp,147.32.83.53,39623,   ->,195.113.214.245,80,FSPA_FSPA,0,0,12,1983
2013/10/21 17:30:55.539303,0.004824,tcp,147.32.83.53,36789,   ->,147.32.3.64,80,FSPA_FSPA,0,0,10,1748
2013/10/21 17:30:55.655808,0.000309,udp,147.32.83.53,55615,  <->,147.32.80.105,53,CON,0,0,2,300
2013/10/21 17:30:55.717908,0.004367,tcp,147.32.83.53,36790,   ->,147.32.3.64,80,FSPA_FSPA,0,0,10,1879
2013/10/21 17:30:56.228946,0.000596,udp,147.32.83.53,12913,  <->,147.32.80.105,53,CON,0,0,2,354
2013/10/21 17:30:56.229920,240.363388,tcp,147.32.83.53,57156,   ->,173.194.70.95,443,FSPA_FSPA,0,0,56,11880
2013/10/21 17:30:56.231055,10.032141,tcp,147.32.83.53,57157,   ->,173.194.70.95,443,SRPA_SPA,0,0,11,1590
2013/10/21 17:30:56.363201,0.000559,udp,147.32.83.53,5991,  <->,147.32.80.105,53,CON,0,0,2,557
2013/10/21 17:30:56.363997,69.175888,tcp,147.32.83.53,54786,   ->,195.113.214.211,80,FSPA_FSRPA,0,0,13,2222
2013/10/21 17:31:17.792935,0.000832,udp,147.32.83.53,1868,  <->,147.32.80.105,53,CON,0,0,2,432
2013/10/21 17:31:17.793699,0.000488,udp,147.32.83.53,14048,  <->,147.32.80.105,53,CON,0,0,2,526
2013/10/21 17:31:17.794657,0.055205,tcp,147.32.83.53,48994,   ->,195.113.214.215,443,SRPA_SPA,0,0,10,1401
2013/10/21 17:31:17.850146,529.966919,tcp,147.32.83.53,48995,   ->,195.113.214.215,443,FSPA_FSPA,0,0,156,37361
2013/10/21 17:31:59.129009,0.000670,udp,147.32.83.53,24512,  <->,147.32.80.105,53,CON,0,0,2,555
2013/10/21 17:31:59.129606,0.000275,udp,147.32.83.53,7966,  <->,147.32.80.105,53,CON,0,0,2,364
2013/10/21 17:31:59.129927,66.414299,tcp,147.32.83.53,38743,   ->,195.113.214.241,80,FSPA_FSRPA,0,0,16,4176
2013/10/21 17:31:59.130074,470.152527,tcp,147.32.83.53,35101,   ->,173.194.113.177,443,FSPA_FSPA,0,0,421,234483
2013/10/21 17:31:59.185816,0.010236,udp,147.32.83.53,6772,  <->,147.32.80.105,53,CON,0,0,2,547
2013/10/21 17:31:59.186358,0.000299,udp,147.32.83.53,3404,  <->,147.32.80.105,53,CON,0,0,2,558
2013/10/21 17:31:59.186750,0.010146,udp,147.32.83.53,64113,  <->,147.32.80.105,53,CON,0,0,2,390
2013/10/21 17:31:59.187175,0.009747,udp,147.32.83.53,42666,  <->,147.32.80.105,53,CON,0,0,2,309
2013/10/21 17:31:59.187386,0.000658,udp,147.32.83.53,20390,  <->,147.32.80.105,53,CON,0,0,2,309
2013/10/21 17:31:59.196175,10.035199,tcp,147.32.83.53,50623,   ->,195.113.214.251,443,SRPA_SPA,0,0,14,5408
2013/10/21 17:31:59.197028,10.034663,tcp,147.32.83.53,35458,   ->,173.194.35.74,443,SRPA_SPA,0,0,11,1481
2013/10/21 17:31:59.197088,10.034928,tcp,147.32.83.53,43544,   ->,173.194.44.239,443,SRPA_SPA,0,0,11,1455
2013/10/21 17:32:11.738506,0.010450,udp,147.32.83.53,57628,  <->,147.32.80.105,53,CON,0,0,2,423
2013/10/21 17:32:11.738970,0.010025,udp,147.32.83.53,20324,  <->,147.32.80.105,53,CON,0,0,2,423
2013/10/21 17:32:11.749262,10.047056,tcp,147.32.83.53,39501,   ->,173.194.35.79,443,SRPA_SPA,0,0,14,5256
2013/10/21 17:32:11.749605,271.039948,tcp,147.32.83.53,39502,   ->,173.194.35.79,443,FSPA_FSPA,0,0,46,8502
2013/10/21 17:32:42.736418,0.010300,udp,147.32.83.53,40863,  <->,147.32.80.105,53,CON,0,0,2,423
2013/10/21 17:34:40.925542,0.000672,udp,147.32.83.53,15230,  <->,147.32.80.105,53,CON,0,0,2,432
2013/10/21 17:34:40.925809,10.022397,tcp,147.32.83.53,43550,   ->,173.194.44.239,443,SRPA_SPA,0,0,11,1455
2013/10/21 17:35:24.050589,10.031350,tcp,147.32.83.53,43552,   ->,173.194.44.239,443,SRPA_SPA,0,0,11,1455
2013/10/21 17:35:30.415039,0.000000,udp,188.138.34.145,5095,   ->,147.32.83.53,5060,INT,0,,1,455
2013/10/21 17:36:20.376607,0.030392,udp,147.32.83.53,45424,  <->,147.32.80.105,53,CON,0,0,2,340
2013/10/21 17:36:30.026979,0.355831,udp,147.32.83.53,44467,  <->,147.32.80.105,53,CON,0,0,2,313
2013/10/21 17:36:31.810697,0.302271,udp,147.32.83.53,51446,  <->,147.32.80.105,53,CON,0,0,2,327
2013/10/21 17:36:40.931033,1.881755,tcp,147.32.83.53,54258,   ->,128.2.204.54,80,FSPA_FSPA,0,0,512,501691
2013/10/21 17:36:50.938944,1.746161,tcp,147.32.83.53,54259,   ->,128.2.204.54,80,FSPA_FSPA,0,0,513,501757
2013/10/21 17:37:08.492107,1.532007,tcp,147.32.83.53,54260,   ->,128.2.204.54,80,FSPA_FSPA,0,0,529,502813
2013/10/21 17:37:14.725636,0.088909,udp,147.32.83.53,1478,  <->,147.32.80.105,53,CON,0,0,2,549
2013/10/21 17:37:14.814771,70.644836,tcp,147.32.83.53,41756,   ->,54.243.152.237,443,FSPA_FSPA,0,0,20,7452
2013/10/21 17:37:14.814842,70.645538,tcp,147.32.83.53,41757,   ->,54.243.152.237,443,FSPA_FSPA,0,0,21,9251
2013/10/21 17:38:10.081545,915.584717,arp,147.32.83.53,,  who,147.32.83.1,,CON,,,6,306
2013/10/21 17:39:09.525091,0.024984,udp,147.32.83.53,44489,  <->,147.32.80.105,53,CON,0,0,2,604
2013/10/21 17:40:09.246591,0.071316,tcp,147.32.83.53,36821,   ->,147.32.3.64,80,FSPA_FSPA,0,0,16,15161
2013/10/21 17:40:09.366309,0.001021,udp,147.32.83.53,9929,  <->,147.32.80.105,53,CON,0,0,2,588
2013/10/21 17:40:09.367706,110.012917,tcp,147.32.83.53,55612,   ->,195.113.214.226,80,FSPA_FSRPA,0,0,31,10466
2013/10/21 17:40:17.570088,0.121920,tcp,147.32.83.53,36823,   ->,147.32.3.64,80,FSPA_FSPA,0,0,16,12179
2013/10/21 17:40:17.570266,11.803993,tcp,147.32.83.53,36824,   ->,147.32.3.64,80,FSA_FSA,0,0,10,584
2013/10/21 17:40:17.570356,11.803769,tcp,147.32.83.53,36825,   ->,147.32.3.64,80,FSA_FSA,0,0,10,584
2013/10/21 17:40:17.570419,11.803816,tcp,147.32.83.53,36826,   ->,147.32.3.64,80,FSA_FSA,0,0,10,584
2013/10/21 17:40:17.570487,11.803796,tcp,147.32.83.53,36827,   ->,147.32.3.64,80,FSA_FSA,0,0,10,584
2013/10/21 17:40:17.570704,0.020032,udp,147.32.83.53,8036,  <->,147.32.80.105,53,CON,0,0,2,557
2013/10/21 17:40:17.570962,11.803345,tcp,147.32.83.53,55618,   ->,195.113.214.226,80,FSA_FSA,0,0,6,362
2013/10/21 17:40:17.571035,11.803499,tcp,147.32.83.53,55619,   ->,195.113.214.226,80,FSA_FSA,0,0,6,362
2013/10/21 17:40:17.571247,0.019762,udp,147.32.83.53,54067,  <->,147.32.80.105,53,CON,0,0,2,354
2013/10/21 17:40:17.571466,0.000580,udp,147.32.83.53,32984,  <->,147.32.80.105,53,CON,0,0,2,364
2013/10/21 17:40:17.572295,7.317289,tcp,147.32.83.53,41268,   ->,173.194.113.179,443,SRPA_SPA,0,0,11,1564
2013/10/21 17:40:17.591045,11.783116,tcp,147.32.83.53,40631,   ->,195.113.214.219,80,FSA_FSA,0,0,6,362
2013/10/21 17:40:17.591100,11.783086,tcp,147.32.83.53,40632,   ->,195.113.214.219,80,FSA_FSA,0,0,6,362
2013/10/21 17:40:17.591184,11.783027,tcp,147.32.83.53,40633,   ->,195.113.214.219,80,FSA_FSA,0,0,6,362
2013/10/21 17:40:17.591359,7.900460,tcp,147.32.83.53,57199,   ->,173.194.70.95,443,SRPA_SPA,0,0,11,1590
2013/10/21 17:40:17.876907,0.010286,udp,147.32.83.53,33525,  <->,147.32.80.105,53,CON,0,0,2,549
2013/10/21 17:40:23.703108,554.207458,tcp,147.32.83.53,38160,   ->,195.113.214.234,443,FSPA_FSPA,0,0,617,556051
2013/10/21 17:40:24.261596,0.000597,udp,147.32.83.53,65248,  <->,147.32.80.105,53,CON,0,0,2,309
2013/10/21 17:40:24.261914,0.000300,udp,147.32.83.53,7869,  <->,147.32.80.105,53,CON,0,0,2,309
2013/10/21 17:40:24.262346,241.034515,tcp,147.32.83.53,43579,   ->,173.194.44.239,443,FSPA_FSPA,0,0,115,158439
2013/10/21 17:40:24.262439,3.352767,tcp,147.32.83.53,43580,   ->,173.194.44.239,443,SRPA_SPA,0,0,11,1455
2013/10/21 17:40:24.262539,240.062561,tcp,147.32.83.53,39537,   ->,173.194.35.79,443,FSPA_FSPA,0,0,42,16319
